instrument_name,tick_size,taker_commission,settlement_period,settlement_currency,rfq,quote_currency,price_index,min_trade_amount,max_liquidation_commission,max_leverage,maker_commission,kind,is_active,instrument_type,instrument_id,future_type,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,base_currency,strike,option_type
BTC-ICOND-31MAR23-10000_15000_80000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145970,,1680249600000,1672922235000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_100000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145971,,1680249600000,1672922236000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_100000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145972,,1680249600000,1672922237000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_150000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145973,,1680249600000,1672922238000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_20000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145974,,1680249600000,1672922239000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_22000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145975,,1680249600000,1672922241000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_24000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145976,,1680249600000,1672922242000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_25000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145977,,1680249600000,1672922243000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_26000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145978,,1680249600000,1672922244000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145979,,1680249600000,1672922245000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145980,,1680249600000,1672922246000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145981,,1680249600000,1672922247000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145982,,1680249600000,1672922248000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145983,,1680249600000,1672922249000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145984,,1680249600000,1672922250000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145985,,1680249600000,1672922251000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145986,,1680249600000,1672922252000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145987,,1680249600000,1672922253000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145988,,1680249600000,1672922254000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145989,,1680249600000,1672922255000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145990,,1680249600000,1672922256000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_18000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145991,,1680249600000,1672922257000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_22000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145992,,1680249600000,1672922258000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_24000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145993,,1680249600000,1672922259000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_25000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145994,,1680249600000,1672922260000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_26000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145995,,1680249600000,1672922261000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145996,,1680249600000,1672922262000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145997,,1680249600000,1672922264000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145998,,1680249600000,1672922265000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145999,,1680249600000,1672922266000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146000,,1680249600000,1672922267000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146001,,1680249600000,1672922268000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146002,,1680249600000,1672922269000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146003,,1680249600000,1672922270000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146004,,1680249600000,1672922271000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146005,,1680249600000,1672922272000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146006,,1680249600000,1672922273000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146007,,1680249600000,1672922274000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_20000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146008,,1680249600000,1672922275000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_24000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146009,,1680249600000,1672922276000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_25000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146010,,1680249600000,1672922277000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_26000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146011,,1680249600000,1672922278000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146012,,1680249600000,1672922279000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146013,,1680249600000,1672922280000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146014,,1680249600000,1672922281000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146015,,1680249600000,1672922282000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146016,,1680249600000,1672922283000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146017,,1680249600000,1672922284000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146018,,1680249600000,1672922285000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146019,,1680249600000,1672922286000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146020,,1680249600000,1672922288000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146021,,1680249600000,1672922289000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146022,,1680249600000,1672922290000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146023,,1680249600000,1672922291000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_22000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146024,,1680249600000,1672922292000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_25000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146025,,1680249600000,1672922293000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_26000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146026,,1680249600000,1672922294000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146027,,1680249600000,1672922295000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146028,,1680249600000,1672922296000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146029,,1680249600000,1672922297000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146030,,1680249600000,1672922298000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146031,,1680249600000,1672922299000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146032,,1680249600000,1672922300000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146033,,1680249600000,1672922301000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146034,,1680249600000,1672922302000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146035,,1680249600000,1672922303000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146036,,1680249600000,1672922304000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146037,,1680249600000,1672922305000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146038,,1680249600000,1672922306000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_24000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146039,,1680249600000,1672922307000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_26000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146040,,1680249600000,1672922308000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146041,,1680249600000,1672922309000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146042,,1680249600000,1672922310000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146043,,1680249600000,1672922312000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146044,,1680249600000,1672922313000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146045,,1680249600000,1672922314000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146046,,1680249600000,1672922315000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146047,,1680249600000,1672922316000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146048,,1680249600000,1672922317000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146049,,1680249600000,1672922318000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146050,,1680249600000,1672922319000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146051,,1680249600000,1672922320000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146052,,1680249600000,1672922321000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_25000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146053,,1680249600000,1672922322000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146054,,1680249600000,1672922323000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146055,,1680249600000,1672922324000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146056,,1680249600000,1672922325000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146057,,1680249600000,1672922326000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146058,,1680249600000,1672922327000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146059,,1680249600000,1672922328000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146060,,1680249600000,1672922329000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146061,,1680249600000,1672922330000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146062,,1680249600000,1672922331000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146063,,1680249600000,1672922333000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146064,,1680249600000,1672922334000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146065,,1680249600000,1672922335000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_26000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146066,,1680249600000,1672922336000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_28000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146067,,1680249600000,1672922337000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_28000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146068,,1680249600000,1672922338000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_28000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146069,,1680249600000,1672922339000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_28000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146070,,1680249600000,1672922340000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_28000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146071,,1680249600000,1672922341000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_28000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146076,,1680249600000,1672922346000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_16000_28000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,146077,,1680249600000,1672922347000,USD,1.0,,,,BTC,,
BTC-CS-31MAR23-25000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,148308,,1680249600000,1674477621000,USD,1.0,,,,BTC,,
BTC-PBUT-31MAR23-18000_20000_22000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,152198,,1680249600000,1678190956000,USD,1.0,,,,BTC,,
BTC-STDC-28APR23_31MAR23-28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,152345,,1680249600000,1679229198000,USD,1.0,,,,BTC,,
BTC-STRD-31MAR23-22000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,152424,,1680249600000,1679674341000,USD,1.0,,,,BTC,,
BTC-CS-31MAR23-25000_25500,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,152425,,1680249600000,1679928324000,USD,1.0,,,,BTC,,
BTC-STRD-31MAR23-27000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,152430,,1680249600000,1680019342000,USD,1.0,,,,BTC,,
BTC-7APR23,2.5,0.0005,week,BTC,False,USD,btc_usd,10.0,0.0075,50.0,-0.0001,future,True,reversed,152420,reversed,1680854400000,1679644802000,USD,10.0,0.01,200000.0,0.0001,BTC,,
BTC-7APR23-15000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152281,,1680854400000,1678985699000,USD,1.0,0.0001,25.0,0.00015,BTC,15000.0,call
BTC-7APR23-15000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152282,,1680854400000,1678985699000,USD,1.0,0.0001,25.0,0.00015,BTC,15000.0,put
BTC-7APR23-20000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152263,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,call
BTC-7APR23-20000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152264,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,put
BTC-7APR23-22000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152265,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,call
BTC-7APR23-22000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152266,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,put
BTC-7APR23-23000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152267,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,23000.0,call
BTC-7APR23-23000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152268,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,23000.0,put
BTC-7APR23-24000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152269,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,call
BTC-7APR23-24000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152270,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,put
BTC-7APR23-25000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152271,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,call
BTC-7APR23-25000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152272,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,put
BTC-7APR23-26000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152273,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,call
BTC-7APR23-26000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152274,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,put
BTC-7APR23-27000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152275,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,27000.0,call
BTC-7APR23-27000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152276,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,27000.0,put
BTC-7APR23-28000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152277,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,call
BTC-7APR23-28000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152278,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,put
