,tick_size,taker_commission,strike,settlement_period,settlement_currency,rfq,quote_currency,price_index,option_type,min_trade_amount,maker_commission,kind,is_active,instrument_name,instrument_id,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,base_currency,max_liquidation_commission,max_leverage,future_type
133,0.0005,0.0003,41000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-41000-P,251829,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
134,0.0005,0.0003,42000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-42000-C,251830,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
135,0.0005,0.0003,42000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-42000-P,251831,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
136,0.0005,0.0003,43000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-43000-C,251832,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
137,0.0005,0.0003,43000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-43000-P,251833,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
138,0.0005,0.0003,44000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-44000-C,251834,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
139,0.0005,0.0003,44000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-44000-P,251835,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
140,0.0005,0.0003,45000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-45000-C,251836,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
141,0.0005,0.0003,45000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-45000-P,251837,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
142,0.0005,0.0003,46000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-46000-C,251838,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
143,0.0005,0.0003,46000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-46000-P,251839,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
144,0.0005,0.0003,47000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-47000-C,251898,1681459200000,1679583780000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
145,0.0005,0.0003,47000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-47000-P,251899,1681459200000,1679583780000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
153,0.0005,0.0003,15000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-15000-C,252450,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
154,0.0005,0.0003,15000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-15000-P,252451,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
155,0.0005,0.0003,16000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-16000-C,252452,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
156,0.0005,0.0003,16000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-16000-P,252453,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
157,0.0005,0.0003,17000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-17000-C,252454,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
158,0.0005,0.0003,17000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-17000-P,252455,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
159,0.0005,0.0003,18000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-18000-C,252456,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
160,0.0005,0.0003,18000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-18000-P,252457,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
161,0.0005,0.0003,19000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-19000-C,252458,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
162,0.0005,0.0003,19000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-19000-P,252459,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
163,0.0005,0.0003,20000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-20000-C,252460,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
164,0.0005,0.0003,20000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-20000-P,252461,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
165,0.0005,0.0003,21000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-21000-C,252462,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
166,0.0005,0.0003,21000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-21000-P,252463,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
167,0.0005,0.0003,22000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-22000-C,252464,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
168,0.0005,0.0003,22000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-22000-P,252465,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
169,0.0005,0.0003,23000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-23000-C,252466,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
170,0.0005,0.0003,23000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-23000-P,252467,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
171,0.0005,0.0003,23500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-23500-C,252616,1682064000000,1680198780000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
172,0.0005,0.0003,23500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-23500-P,252617,1682064000000,1680198780000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
173,0.0005,0.0003,24000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-24000-C,252468,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
174,0.0005,0.0003,24000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-24000-P,252469,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
175,0.0005,0.0003,24500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-24500-C,252470,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
176,0.0005,0.0003,24500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-24500-P,252471,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
177,0.0005,0.0003,25000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-25000-C,252472,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
178,0.0005,0.0003,25000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-25000-P,252473,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
179,0.0005,0.0003,25500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-25500-C,252474,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
180,0.0005,0.0003,25500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-25500-P,252475,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
181,0.0005,0.0003,26000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-26000-C,252476,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
182,0.0005,0.0003,26000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-26000-P,252477,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
183,0.0005,0.0003,26500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-26500-C,252478,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
184,0.0005,0.0003,26500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-26500-P,252479,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
185,0.0005,0.0003,27000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-27000-C,252480,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
186,0.0005,0.0003,27000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-27000-P,252481,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
187,0.0005,0.0003,27500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-27500-C,252482,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
188,0.0005,0.0003,27500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-27500-P,252483,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
189,0.0005,0.0003,28000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-28000-C,252484,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
190,0.0005,0.0003,28000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-28000-P,252485,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
191,0.0005,0.0003,28500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-28500-C,252486,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
192,0.0005,0.0003,28500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-28500-P,252487,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
193,0.0005,0.0003,29000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-29000-C,252488,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
194,0.0005,0.0003,29000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-29000-P,252489,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
195,0.0005,0.0003,29500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-29500-C,252490,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
196,0.0005,0.0003,29500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-29500-P,252491,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
197,0.0005,0.0003,30000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-30000-C,252492,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
198,0.0005,0.0003,30000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-30000-P,252493,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
199,0.0005,0.0003,30500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-30500-C,252494,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
200,0.0005,0.0003,30500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-30500-P,252495,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
201,0.0005,0.0003,31000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-31000-C,252496,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
202,0.0005,0.0003,31000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-31000-P,252497,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
203,0.0005,0.0003,31500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-31500-C,252498,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
204,0.0005,0.0003,31500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-31500-P,252499,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
205,0.0005,0.0003,32000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-32000-C,252500,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
206,0.0005,0.0003,32000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-32000-P,252501,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
207,0.0005,0.0003,33000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-33000-C,252502,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
208,0.0005,0.0003,33000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-33000-P,252503,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
209,0.0005,0.0003,34000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-34000-C,252504,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
210,0.0005,0.0003,34000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-34000-P,252505,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
211,0.0005,0.0003,35000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-35000-C,252506,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
212,0.0005,0.0003,35000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-35000-P,252507,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
213,0.0005,0.0003,36000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-36000-C,252508,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
214,0.0005,0.0003,36000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-36000-P,252509,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
215,0.0005,0.0003,37000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-37000-C,252510,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
216,0.0005,0.0003,37000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-37000-P,252511,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
217,0.0005,0.0003,38000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-38000-C,252512,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
218,0.0005,0.0003,38000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-38000-P,252513,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
219,0.0005,0.0003,39000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-39000-C,252514,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
220,0.0005,0.0003,39000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-39000-P,252515,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
221,0.0005,0.0003,40000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-40000-C,252516,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
222,0.0005,0.0003,40000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-40000-P,252517,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
223,0.0005,0.0003,41000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-41000-C,252518,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
224,0.0005,0.0003,41000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-41000-P,252519,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
225,0.0005,0.0003,42000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-42000-C,252520,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
226,0.0005,0.0003,42000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-42000-P,252521,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
227,0.0005,0.0003,43000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-43000-C,252522,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
228,0.0005,0.0003,43000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-43000-P,252523,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
229,0.0005,0.0003,44000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-44000-C,252524,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
230,0.0005,0.0003,44000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-44000-P,252525,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
231,0.0005,0.0003,45000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-45000-C,252526,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
232,0.0005,0.0003,45000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-45000-P,252527,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
233,0.0005,0.0003,46000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-46000-C,252528,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
234,0.0005,0.0003,46000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-46000-P,252529,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
235,0.0005,0.0003,47000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-47000-C,252530,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
236,0.0005,0.0003,47000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-47000-P,252531,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
237,0.0005,0.0003,48000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-21APR23-48000-C,252532,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
238,0.0005,0.0003,48000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-21APR23-48000-P,252533,1682064000000,1680163260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
241,0.0005,0.0003,5000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-5000-C,245381,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
242,0.0005,0.0003,5000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-5000-P,245382,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
243,0.0005,0.0003,10000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-10000-C,245383,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
244,0.0005,0.0003,10000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-10000-P,245384,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
245,0.0005,0.0003,12000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-12000-C,245385,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
246,0.0005,0.0003,12000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-12000-P,245386,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
247,0.0005,0.0003,14000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-14000-C,245387,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
248,0.0005,0.0003,14000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-14000-P,245388,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
249,0.0005,0.0003,15000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-15000-C,251250,1682668800000,1679032500000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
250,0.0005,0.0003,15000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-15000-P,251251,1682668800000,1679032500000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
251,0.0005,0.0003,16000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-16000-C,245389,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
252,0.0005,0.0003,16000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-16000-P,245390,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
253,0.0005,0.0003,17000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-17000-C,245391,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
254,0.0005,0.0003,17000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-17000-P,245392,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
255,0.0005,0.0003,18000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-18000-C,245393,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
256,0.0005,0.0003,18000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-18000-P,245394,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
257,0.0005,0.0003,19000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-19000-C,245395,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
258,0.0005,0.0003,19000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-19000-P,245396,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
259,0.0005,0.0003,20000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-20000-C,245397,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
260,0.0005,0.0003,20000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-20000-P,245398,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
261,0.0005,0.0003,21000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-21000-C,245399,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
262,0.0005,0.0003,21000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-21000-P,245400,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
263,0.0005,0.0003,22000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-22000-C,245401,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
264,0.0005,0.0003,22000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-22000-P,245402,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
265,0.0005,0.0003,23000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-23000-C,245403,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
266,0.0005,0.0003,23000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-23000-P,245404,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
267,0.0005,0.0003,24000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-24000-C,245405,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
268,0.0005,0.0003,24000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-24000-P,245406,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
269,0.0005,0.0003,25000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-25000-C,245407,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
270,0.0005,0.0003,25000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-25000-P,245408,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
